obp_algorithm,prp_algorithm,ls_algorithm,time,capacity_device,num_orders,before_distance,after_distance
G01,SSHAPE,LS_2x2,2073913,45,20,2404,2404
G02,SSHAPE,LS_1x0,2643119,45,20,2740,2740
G02,SSHAPE,LS_1x1,892332,45,20,2740,2664
G02,SSHAPE,LS_1x2,2590579,45,20,2740,2680
G02,SSHAPE,LS_2x2,2243664,45,20,2740,2684
G03,SSHAPE,LS_1x0,810598,45,20,2430,2430
G03,SSHAPE,LS_1x1,1036613,45,20,2430,2430
G03,SSHAPE,LS_1x2,1212125,45,20,2430,2430
G03,SSHAPE,LS_2x2,2020667,45,20,2430,2372
G01,SSHAPE,LS_1x0,1308924,45,20,3056,3056
G01,SSHAPE,LS_1x1,572499,45,20,3056,3056
G01,SSHAPE,LS_1x2,1926040,45,20,3056,3056
G01,SSHAPE,LS_2x2,2450033,45,20,3056,3056
G02,SSHAPE,LS_1x0,3249498,45,20,3320,3320
G02,SSHAPE,LS_1x1,830407,45,20,3320,3236
G02,SSHAPE,LS_1x2,3318039,45,20,3320,3256
G02,SSHAPE,LS_2x2,1953288,45,20,3320,3320
G03,SSHAPE,LS_1x0,1720340,45,20,2988,2988
G03,SSHAPE,LS_1x1,1098877,45,20,2988,2946
G03,SSHAPE,LS_1x2,2427576,45,20,2988,2988
G03,SSHAPE,LS_2x2,3126545,45,20,2988,2900
G01,SSHAPE,LS_1x0,1255148,45,20,2818,2818
G01,SSHAPE,LS_1x1,629581,45,20,2818,2730
G01,SSHAPE,LS_1x2,1591096,45,20,2818,2818
G01,SSHAPE,LS_2x2,1076611,45,20,2818,2818
G02,SSHAPE,LS_1x0,2073788,45,20,2928,2840
G02,SSHAPE,LS_1x1,682774,45,20,2928,2704
G02,SSHAPE,LS_1x2,1745427,45,20,2928,2796
G02,SSHAPE,LS_2x2,1586745,45,20,2928,2928
G03,SSHAPE,LS_1x0,730673,45,20,2594,2594
G03,SSHAPE,LS_1x1,756991,45,20,2594,2510
G03,SSHAPE,LS_1x2,1113442,45,20,2594,2594
G03,SSHAPE,LS_2x2,833965,45,20,2594,2594
G01,SSHAPE,LS_1x0,458373,45,20,2474,2474
G01,SSHAPE,LS_1x1,588800,45,20,2474,2474
G01,SSHAPE,LS_1x2,734570,45,20,2474,2406
G01,SSHAPE,LS_2x2,1135619,45,20,2474,2444
G02,SSHAPE,LS_1x0,2402226,45,20,2804,2804
G02,SSHAPE,LS_1x1,451473,45,20,2804,2804
G02,SSHAPE,LS_1x2,1740824,45,20,2804,2746
G02,SSHAPE,LS_2x2,1501636,45,20,2804,2804
G03,SSHAPE,LS_1x0,835858,45,20,2474,2474
G03,SSHAPE,LS_1x1,833799,45,20,2474,2474
G03,SSHAPE,LS_1x2,1133665,45,20,2474,2438
G03,SSHAPE,LS_2x2,2230113,45,20,2474,2390
G01,SSHAPE,LS_1x0,1275253,45,20,2916,2916
G01,SSHAPE,LS_1x1,358350,45,20,2916,2916
G01,SSHAPE,LS_1x2,576982,45,20,2916,2708
G01,SSHAPE,LS_2x2,701421,45,20,2916,2834
G02,SSHAPE,LS_1x0,2999320,45,20,3226,3166
G02,SSHAPE,LS_1x1,947911,45,20,3226,3226
G02,SSHAPE,LS_1x2,2553369,45,20,3226,3086
G02,SSHAPE,LS_2x2,3134928,45,20,3226,3170
G03,SSHAPE,LS_1x0,1614809,45,20,2770,2770
G03,SSHAPE,LS_1x1,845501,45,20,2770,2770
G03,SSHAPE,LS_1x2,1867475,45,20,2770,2716
G03,SSHAPE,LS_2x2,2850611,45,20,2770,2676
G01,SSHAPE,LS_1x0,513206,45,20,2544,2544
G01,SSHAPE,LS_1x1,493240,45,20,2544,2544
G01,SSHAPE,LS_1x2,660756,45,20,2544,2544
G01,SSHAPE,LS_2x2,1628800,45,20,2544,2464
G02,SSHAPE,LS_1x0,2246941,45,20,2922,2922
G02,SSHAPE,LS_1x1,825855,45,20,2922,2838
G02,SSHAPE,LS_1x2,1794778,45,20,2922,2622
G02,SSHAPE,LS_2x2,1581044,45,20,2922,2794
G03,SSHAPE,LS_1x0,837261,45,20,2498,2498
G03,SSHAPE,LS_1x1,1051424,45,20,2498,2498
G03,SSHAPE,LS_1x2,1047037,45,20,2498,2498
G03,SSHAPE,LS_2x2,1712126,45,20,2498,2452
G01,SSHAPE,LS_1x0,747518,45,20,2982,2982
G01,SSHAPE,LS_1x1,604411,45,20,2982,2982
G01,SSHAPE,LS_1x2,1211030,45,20,2982,2972
G01,SSHAPE,LS_2x2,2471371,45,20,2982,2982
G02,SSHAPE,LS_1x0,2614676,45,20,3186,3186
G02,SSHAPE,LS_1x1,867709,45,20,3186,3186
G02,SSHAPE,LS_1x2,1556049,45,20,3186,3186
G02,SSHAPE,LS_2x2,4177772,45,20,3186,3186
G03,SSHAPE,LS_1x0,1074830,45,20,2988,2988
G03,SSHAPE,LS_1x1,995808,45,20,2988,2988
G03,SSHAPE,LS_1x2,1543626,45,20,2988,2908
G03,SSHAPE,LS_2x2,2420692,45,20,2988,2988
G01,SSHAPE,LS_1x0,1327002,45,20,2786,2786
G01,SSHAPE,LS_1x1,467295,45,20,2786,2786
G01,SSHAPE,LS_1x2,1772597,45,20,2786,2786
G01,SSHAPE,LS_2x2,2584166,45,20,2786,2786
G02,SSHAPE,LS_1x0,2865926,45,20,3090,3090
G02,SSHAPE,LS_1x1,863434,45,20,3090,3090
G02,SSHAPE,LS_1x2,1911363,45,20,3090,3014
G02,SSHAPE,LS_2x2,3492669,45,20,3090,3064
G03,SSHAPE,LS_1x0,1276747,45,20,2900,2900
G03,SSHAPE,LS_1x1,910790,45,20,2900,2888
G03,SSHAPE,LS_1x2,1573107,45,20,2900,2870
G03,SSHAPE,LS_2x2,2687313,45,20,2900,2832
G01,SSHAPE,LS_1x0,1391414,45,20,3334,3334
G01,SSHAPE,LS_1x1,649921,45,20,3334,3334
G01,SSHAPE,LS_1x2,1681452,45,20,3334,3264
G01,SSHAPE,LS_2x2,3944858,45,20,3334,3246
G02,SSHAPE,LS_1x0,4155618,45,20,3790,3790
G02,SSHAPE,LS_1x1,798799,45,20,3790,3790
G02,SSHAPE,LS_1x2,3149848,45,20,3790,3778
G02,SSHAPE,LS_2x2,1897369,45,20,3790,3790
G03,SSHAPE,LS_1x0,1660946,45,20,3368,3368
G03,SSHAPE,LS_1x1,877317,45,20,3368,3368
G03,SSHAPE,LS_1x2,2000697,45,20,3368,3278
G03,SSHAPE,LS_2x2,1644186,45,20,3368,3368
G01,SSHAPE,LS_1x0,1268747,45,20,2750,2750
G01,SSHAPE,LS_1x1,416821,45,20,2750,2750
G01,SSHAPE,LS_1x2,1224371,45,20,2750,2750
G01,SSHAPE,LS_2x2,733949,45,20,2750,2720
G02,SSHAPE,LS_1x0,1499997,45,20,2702,2702
G02,SSHAPE,LS_1x1,748946,45,20,2702,2702
G02,SSHAPE,LS_1x2,2135017,45,20,2702,2670
G02,SSHAPE,LS_2x2,2728785,45,20,2702,2702
G03,SSHAPE,LS_1x0,1642111,45,20,2594,2594
G03,SSHAPE,LS_1x1,929093,45,20,2594,2594
G03,SSHAPE,LS_1x2,1736801,45,20,2594,2594
G03,SSHAPE,LS_2x2,1342819,45,20,2594,2568
G01,SSHAPE,LS_1x0,575419,45,20,2574,2574
G01,SSHAPE,LS_1x1,358783,45,20,2574,2574
G01,SSHAPE,LS_1x2,849652,45,20,2574,2574
G01,SSHAPE,LS_2x2,1182107,45,20,2574,2574
G02,SSHAPE,LS_1x0,2686080,45,20,2814,2814
G02,SSHAPE,LS_1x1,582083,45,20,2814,2766
G02,SSHAPE,LS_1x2,2116379,45,20,2814,2772
G02,SSHAPE,LS_2x2,1166042,45,20,2814,2734
G03,SSHAPE,LS_1x0,676270,45,20,2518,2518
G03,SSHAPE,LS_1x1,793075,45,20,2518,2474
G03,SSHAPE,LS_1x2,1102917,45,20,2518,2518
G03,SSHAPE,LS_2x2,1865821,45,20,2518,2430
G01,SSHAPE,LS_1x0,431421,45,20,2764,2764
G01,SSHAPE,LS_1x1,507963,45,20,2764,2708
G01,SSHAPE,LS_1x2,987046,45,20,2764,2764
G01,SSHAPE,LS_2x2,1815355,45,20,2764,2734
G02,SSHAPE,LS_1x0,1557120,45,20,3158,3098
G02,SSHAPE,LS_1x1,734561,45,20,3158,3018
G02,SSHAPE,LS_1x2,2494989,45,20,3158,2942
G02,SSHAPE,LS_2x2,3014273,45,20,3158,3158
G03,SSHAPE,LS_1x0,979783,45,20,2780,2780
G03,SSHAPE,LS_1x1,828109,45,20,2780,2780
G03,SSHAPE,LS_1x2,1338880,45,20,2780,2702
G03,SSHAPE,LS_2x2,1920982,45,20,2780,2780
G01,SSHAPE,LS_1x0,1270245,45,20,2770,2770
G01,SSHAPE,LS_1x1,598184,45,20,2770,2704
G01,SSHAPE,LS_1x2,2019835,45,20,2770,2694
G01,SSHAPE,LS_2x2,3899616,45,20,2770,2718
G02,SSHAPE,LS_1x0,3772483,45,20,3212,3212
G02,SSHAPE,LS_1x1,505149,45,20,3212,3174
G02,SSHAPE,LS_1x2,2998392,45,20,3212,3064
G02,SSHAPE,LS_2x2,1651606,45,20,3212,3176
G03,SSHAPE,LS_1x0,1617037,45,20,2834,2834
G03,SSHAPE,LS_1x1,750688,45,20,2834,2834
G03,SSHAPE,LS_1x2,1462224,45,20,2834,2834
G03,SSHAPE,LS_2x2,2170056,45,20,2834,2834
G01,SSHAPE,LS_1x0,373603,45,20,2736,2736
G01,SSHAPE,LS_1x1,293685,45,20,2736,2736
G01,SSHAPE,LS_1x2,593820,45,20,2736,2736
G01,SSHAPE,LS_2x2,669646,45,20,2736,2682
G02,SSHAPE,LS_1x0,1845457,45,20,2790,2790
G02,SSHAPE,LS_1x1,487677,45,20,2790,2790
G02,SSHAPE,LS_1x2,2733236,45,20,2790,2790
G02,SSHAPE,LS_2x2,1212659,45,20,2790,2790
G03,SSHAPE,LS_1x0,1603022,45,20,2698,2698
G03,SSHAPE,LS_1x1,954974,45,20,2698,2630
G03,SSHAPE,LS_1x2,2921069,45,20,2698,2698
G03,SSHAPE,LS_2x2,1046312,45,20,2698,2698
G01,SSHAPE,LS_1x0,809876,45,20,2900,2900
G01,SSHAPE,LS_1x1,624638,45,20,2900,2900
G01,SSHAPE,LS_1x2,1407323,45,20,2900,2848
G01,SSHAPE,LS_2x2,2273331,45,20,2900,2900
G02,SSHAPE,LS_1x0,740442,45,20,2958,2958
G02,SSHAPE,LS_1x1,548293,45,20,2958,2958
G02,SSHAPE,LS_1x2,1426840,45,20,2958,2828
G02,SSHAPE,LS_2x2,3194294,45,20,2958,2954
G03,SSHAPE,LS_1x0,1400695,45,20,2998,2998
G03,SSHAPE,LS_1x1,843119,45,20,2998,2998
G03,SSHAPE,LS_1x2,1874576,45,20,2998,2838
G03,SSHAPE,LS_2x2,2559987,45,20,2998,2856
G01,SSHAPE,LS_1x0,1497495,60,20,2536,2536
G01,SSHAPE,LS_1x1,483888,60,20,2536,2536
G01,SSHAPE,LS_1x2,1890919,60,20,2536,2536
G01,SSHAPE,LS_2x2,2413217,60,20,2536,2518
G02,SSHAPE,LS_1x0,4024160,60,20,2890,2890
G02,SSHAPE,LS_1x1,753949,60,20,2890,2890
G02,SSHAPE,LS_1x2,2591993,60,20,2890,2890
G02,SSHAPE,LS_2x2,2178371,60,20,2890,2890
G03,SSHAPE,LS_1x0,1996142,60,20,2604,2604
G03,SSHAPE,LS_1x1,1063234,60,20,2604,2604
G03,SSHAPE,LS_1x2,2614635,60,20,2604,2604
G03,SSHAPE,LS_2x2,3058960,60,20,2604,2540
G01,SSHAPE,LS_1x0,1192577,60,20,2296,2296
G01,SSHAPE,LS_1x1,735638,60,20,2296,2296
G01,SSHAPE,LS_1x2,1416752,60,20,2296,2296
G01,SSHAPE,LS_2x2,1999110,60,20,2296,2296
G02,SSHAPE,LS_1x0,3464039,60,20,2606,2606
G02,SSHAPE,LS_1x1,792104,60,20,2606,2542
G02,SSHAPE,LS_1x2,2814648,60,20,2606,2542
G02,SSHAPE,LS_2x2,2282105,60,20,2606,2534
G03,SSHAPE,LS_1x0,1501701,60,20,2122,2122
G03,SSHAPE,LS_1x1,978248,60,20,2122,2122
G03,SSHAPE,LS_1x2,1906884,60,20,2122,2122
G03,SSHAPE,LS_2x2,2764942,60,20,2122,2108
G01,SSHAPE,LS_1x0,461538,60,20,2598,2598
G01,SSHAPE,LS_1x1,531693,60,20,2598,2598
G01,SSHAPE,LS_1x2,583902,60,20,2598,2598
G01,SSHAPE,LS_2x2,1796051,60,20,2598,2482
G02,SSHAPE,LS_1x0,2605385,60,20,2994,2994
G02,SSHAPE,LS_1x1,450813,60,20,2994,2994
G02,SSHAPE,LS_1x2,4227556,60,20,2994,2734
G02,SSHAPE,LS_2x2,3660847,60,20,2994,2994
G03,SSHAPE,LS_1x0,915594,60,20,2724,2724
G03,SSHAPE,LS_1x1,1123440,60,20,2724,2606
G03,SSHAPE,LS_1x2,1196091,60,20,2724,2724
G03,SSHAPE,LS_2x2,2443237,60,20,2724,2606
G01,SSHAPE,LS_1x0,1029054,60,20,2276,2276
G01,SSHAPE,LS_1x1,461703,60,20,2276,2246
G01,SSHAPE,LS_1x2,1369272,60,20,2276,2276
G01,SSHAPE,LS_2x2,3242691,60,20,2276,2256
G02,SSHAPE,LS_1x0,2705287,60,20,2620,2620
G02,SSHAPE,LS_1x1,1066149,60,20,2620,2620
G02,SSHAPE,LS_1x2,2318867,60,20,2620,2580
G02,SSHAPE,LS_2x2,2078303,60,20,2620,2558
G03,SSHAPE,LS_1x0,1096884,60,20,2178,2178
G03,SSHAPE,LS_1x1,1023480,60,20,2178,2178
G03,SSHAPE,LS_1x2,1388685,60,20,2178,2178
G03,SSHAPE,LS_2x2,3976710,60,20,2178,2112
G01,SSHAPE,LS_1x0,1394012,60,20,2288,2288
G01,SSHAPE,LS_1x1,696811,60,20,2288,2192
G01,SSHAPE,LS_1x2,1101214,60,20,2288,2190
G01,SSHAPE,LS_2x2,1719423,60,20,2288,2166
G02,SSHAPE,LS_1x0,3334790,60,20,2386,2386
G02,SSHAPE,LS_1x1,719181,60,20,2386,2386
G02,SSHAPE,LS_1x2,2552473,60,20,2386,2350
G02,SSHAPE,LS_2x2,1321856,60,20,2386,2386
G03,SSHAPE,LS_1x0,1629110,60,20,2100,2100
G03,SSHAPE,LS_1x1,883871,60,20,2100,2100
G03,SSHAPE,LS_1x2,1920829,60,20,2100,2038
G03,SSHAPE,LS_2x2,2901939,60,20,2100,2024
G01,SSHAPE,LS_1x0,1471035,60,20,2248,2248
G01,SSHAPE,LS_1x1,835313,60,20,2248,2176
G01,SSHAPE,LS_1x2,1433596,60,20,2248,2172
G01,SSHAPE,LS_2x2,2796622,60,20,2248,2116
G02,SSHAPE,LS_1x0,2033584,60,20,2196,2196
G02,SSHAPE,LS_1x1,447882,60,20,2196,2164
G02,SSHAPE,LS_1x2,1782192,60,20,2196,2142
G02,SSHAPE,LS_2x2,3285991,60,20,2196,2196
G03,SSHAPE,LS_1x0,1869400,60,20,2176,2176
G03,SSHAPE,LS_1x1,1205469,60,20,2176,2176
G03,SSHAPE,LS_1x2,1795841,60,20,2176,2126
G03,SSHAPE,LS_2x2,4283853,60,20,2176,2080
G01,SSHAPE,LS_1x0,1407050,60,20,2376,2376
G01,SSHAPE,LS_1x1,574873,60,20,2376,2376
G01,SSHAPE,LS_1x2,1561570,60,20,2376,2312
G01,SSHAPE,LS_2x2,1905866,60,20,2376,2310
G02,SSHAPE,LS_1x0,3669644,60,20,2758,2758
G02,SSHAPE,LS_1x1,727512,60,20,2758,2758
G02,SSHAPE,LS_1x2,2999620,60,20,2758,2600
G02,SSHAPE,LS_2x2,2300490,60,20,2758,2702
G03,SSHAPE,LS_1x0,2885131,60,20,2322,2322
G03,SSHAPE,LS_1x1,1353426,60,20,2322,2322
G03,SSHAPE,LS_1x2,2907683,60,20,2322,2282
G03,SSHAPE,LS_2x2,5067310,60,20,2322,2322
G01,SSHAPE,LS_1x0,2403445,60,20,2048,2048
G01,SSHAPE,LS_1x1,990313,60,20,2048,2048
G01,SSHAPE,LS_1x2,4345813,60,20,2048,2008
G01,SSHAPE,LS_2x2,4369089,60,20,2048,2048
G02,SSHAPE,LS_1x0,4041214,60,20,2374,2338
G02,SSHAPE,LS_1x1,745471,60,20,2374,2374
G02,SSHAPE,LS_1x2,3032464,60,20,2374,2374
G02,SSHAPE,LS_2x2,1633466,60,20,2374,2360
G03,SSHAPE,LS_1x0,1711594,60,20,2148,2148
G03,SSHAPE,LS_1x1,1193396,60,20,2148,2148
G03,SSHAPE,LS_1x2,2920433,60,20,2148,2096
G03,SSHAPE,LS_2x2,3358458,60,20,2148,2010
G01,SSHAPE,LS_1x0,1336005,60,20,2068,2068
G01,SSHAPE,LS_1x1,753669,60,20,2068,1980
G01,SSHAPE,LS_1x2,1958066,60,20,2068,2068
G01,SSHAPE,LS_2x2,2601970,60,20,2068,2018
G02,SSHAPE,LS_1x0,2347578,60,20,2072,2072
G02,SSHAPE,LS_1x1,326417,60,20,2072,2028
G02,SSHAPE,LS_1x2,1114770,60,20,2072,2002
G02,SSHAPE,LS_2x2,1834246,60,20,2072,2012
G03,SSHAPE,LS_1x0,1966019,60,20,2084,2052
G03,SSHAPE,LS_1x1,1216676,60,20,2084,2084
G03,SSHAPE,LS_1x2,1890754,60,20,2084,1996
G03,SSHAPE,LS_2x2,3801501,60,20,2084,1968
G01,SSHAPE,LS_1x0,401763,60,20,2380,2380
G01,SSHAPE,LS_1x1,537263,60,20,2380,2380
G01,SSHAPE,LS_1x2,728888,60,20,2380,2322
G01,SSHAPE,LS_2x2,1205200,60,20,2380,2324
G02,SSHAPE,LS_1x0,3081363,60,20,2634,2634
G02,SSHAPE,LS_1x1,1172277,60,20,2634,2634
G02,SSHAPE,LS_1x2,3510489,60,20,2634,2574
G02,SSHAPE,LS_2x2,3595091,60,20,2634,2536
G03,SSHAPE,LS_1x0,1757918,60,20,2524,2524
G03,SSHAPE,LS_1x1,1159895,60,20,2524,2524
G03,SSHAPE,LS_1x2,1825662,60,20,2524,2524
G03,SSHAPE,LS_2x2,2600052,60,20,2524,2468
G01,SSHAPE,LS_1x0,374517,60,20,2196,2196
G01,SSHAPE,LS_1x1,373898,60,20,2196,2196
G01,SSHAPE,LS_1x2,886257,60,20,2196,2196
G01,SSHAPE,LS_2x2,480993,60,20,2196,2146
G02,SSHAPE,LS_1x0,2673708,60,20,2568,2568
G02,SSHAPE,LS_1x1,1062989,60,20,2568,2394
G02,SSHAPE,LS_1x2,2318955,60,20,2568,2512
G02,SSHAPE,LS_2x2,2512884,60,20,2568,2568
G03,SSHAPE,LS_1x0,767233,60,20,2264,2264
G03,SSHAPE,LS_1x1,911799,60,20,2264,2212
G03,SSHAPE,LS_1x2,1015802,60,20,2264,2224
G03,SSHAPE,LS_2x2,1119857,60,20,2264,2264
G01,SSHAPE,LS_1x0,1348695,60,20,2024,2024
G01,SSHAPE,LS_1x1,819063,60,20,2024,1968
G01,SSHAPE,LS_1x2,1856755,60,20,2024,2024
G01,SSHAPE,LS_2x2,3541413,60,20,2024,2024
G02,SSHAPE,LS_1x0,2121404,60,20,2038,2038
G02,SSHAPE,LS_1x1,377308,60,20,2038,2038
G02,SSHAPE,LS_1x2,1483370,60,20,2038,2038
G02,SSHAPE,LS_2x2,1494094,60,20,2038,2002
G03,SSHAPE,LS_1x0,1746691,60,20,2062,2062
G03,SSHAPE,LS_1x1,922917,60,20,2062,2062
G03,SSHAPE,LS_1x2,3474284,60,20,2062,2062
G03,SSHAPE,LS_2x2,2666414,60,20,2062,2062
G01,SSHAPE,LS_1x0,395585,60,20,2390,2390
G01,SSHAPE,LS_1x1,564746,60,20,2390,2390
G01,SSHAPE,LS_1x2,1065995,60,20,2390,2296
G01,SSHAPE,LS_2x2,843912,60,20,2390,2390
G02,SSHAPE,LS_1x0,3062628,60,20,2734,2734
G02,SSHAPE,LS_1x1,959015,60,20,2734,2678
G02,SSHAPE,LS_1x2,3042834,60,20,2734,2586
G02,SSHAPE,LS_2x2,3768292,60,20,2734,2674
G03,SSHAPE,LS_1x0,2372992,60,20,2272,2272
G03,SSHAPE,LS_1x1,3132433,60,20,2272,2134
G03,SSHAPE,LS_1x2,3466530,60,20,2272,2252
G03,SSHAPE,LS_2x2,2014761,60,20,2272,2272
G01,SSHAPE,LS_1x0,1486211,60,20,2534,2534
G01,SSHAPE,LS_1x1,479295,60,20,2534,2490
G01,SSHAPE,LS_1x2,1087205,60,20,2534,2534
G01,SSHAPE,LS_2x2,951206,60,20,2534,2490
G02,SSHAPE,LS_1x0,2306876,60,20,2796,2796
G02,SSHAPE,LS_1x1,831987,60,20,2796,2740
G02,SSHAPE,LS_1x2,2644429,60,20,2796,2636
G02,SSHAPE,LS_2x2,1274256,60,20,2796,2698
G03,SSHAPE,LS_1x0,17673023,60,20,2504,2504
G03,SSHAPE,LS_1x1,941213,60,20,2504,2504
G03,SSHAPE,LS_1x2,1804634,60,20,2504,2504
G03,SSHAPE,LS_2x2,1422273,60,20,2504,2504
G01,SSHAPE,LS_1x0,965562,60,20,2804,2804
G01,SSHAPE,LS_1x1,887898,60,20,2804,2688
G01,SSHAPE,LS_1x2,1290103,60,20,2804,2804
G01,SSHAPE,LS_2x2,3332508,60,20,2804,2728
G02,SSHAPE,LS_1x0,2579084,60,20,3144,3144
G02,SSHAPE,LS_1x1,920149,60,20,3144,3054
G02,SSHAPE,LS_1x2,3059256,60,20,3144,2968
G02,SSHAPE,LS_2x2,4434836,60,20,3144,2974
G03,SSHAPE,LS_1x0,1199056,60,20,2674,2674
G03,SSHAPE,LS_1x1,1164451,60,20,2674,2674
G03,SSHAPE,LS_1x2,1735857,60,20,2674,2600
G03,SSHAPE,LS_2x2,4564265,60,20,2674,2594
G01,SSHAPE,LS_1x0,531484,60,20,2372,2372
G01,SSHAPE,LS_1x1,644183,60,20,2372,2250
G01,SSHAPE,LS_1x2,1297780,60,20,2372,2316
G01,SSHAPE,LS_2x2,1111956,60,20,2372,2320
G02,SSHAPE,LS_1x0,3257826,60,20,2650,2622
G02,SSHAPE,LS_1x1,671227,60,20,2650,2650
G02,SSHAPE,LS_1x2,2253048,60,20,2650,2582
G02,SSHAPE,LS_2x2,1590392,60,20,2650,2650
G03,SSHAPE,LS_1x0,805390,60,20,2356,2356
G03,SSHAPE,LS_1x1,903989,60,20,2356,2356
G03,SSHAPE,LS_1x2,1216899,60,20,2356,2178
G03,SSHAPE,LS_2x2,1403200,60,20,2356,2192
G01,SSHAPE,LS_1x0,1316562,60,20,2356,2356
G01,SSHAPE,LS_1x1,779561,60,20,2356,2356
G01,SSHAPE,LS_1x2,1429602,60,20,2356,2270
G01,SSHAPE,LS_2x2,1985164,60,20,2356,2242
G02,SSHAPE,LS_1x0,3836106,60,20,2652,2652
G02,SSHAPE,LS_1x1,670208,60,20,2652,2584
G02,SSHAPE,LS_1x2,2693557,60,20,2652,2538
G02,SSHAPE,LS_2x2,2189526,60,20,2652,2580
G03,SSHAPE,LS_1x0,1671343,60,20,2230,2230
G03,SSHAPE,LS_1x1,1221518,60,20,2230,2230
G03,SSHAPE,LS_1x2,1450989,60,20,2230,2230
G03,SSHAPE,LS_2x2,3124199,60,20,2230,2198
G01,SSHAPE,LS_1x0,402103,60,20,1752,1752
G01,SSHAPE,LS_1x1,567972,60,20,1752,1752
G01,SSHAPE,LS_1x2,1144022,60,20,1752,1646
G01,SSHAPE,LS_2x2,1272343,60,20,1752,1752
G02,SSHAPE,LS_1x0,3302886,60,20,2150,2106
G02,SSHAPE,LS_1x1,458260,60,20,2150,1994
G02,SSHAPE,LS_1x2,2560543,60,20,2150,2012
G02,SSHAPE,LS_2x2,750873,60,20,2150,2150
G03,SSHAPE,LS_1x0,867755,60,20,1782,1782
G03,SSHAPE,LS_1x1,747274,60,20,1782,1756
G03,SSHAPE,LS_1x2,1684619,60,20,1782,1756
G03,SSHAPE,LS_2x2,1443307,60,20,1782,1782
G01,SSHAPE,LS_1x0,427869,60,20,2412,2412
G01,SSHAPE,LS_1x1,487354,60,20,2412,2412
G01,SSHAPE,LS_1x2,1043405,60,20,2412,2412
G01,SSHAPE,LS_2x2,558707,60,20,2412,2412
G02,SSHAPE,LS_1x0,2529919,60,20,2826,2826
G02,SSHAPE,LS_1x1,1111306,60,20,2826,2642
G02,SSHAPE,LS_1x2,2054592,60,20,2826,2734
G02,SSHAPE,LS_2x2,3521923,60,20,2826,2690
G03,SSHAPE,LS_1x0,2088370,60,20,2716,2716
G03,SSHAPE,LS_1x1,921126,60,20,2716,2716
G03,SSHAPE,LS_1x2,2024954,60,20,2716,2716
G03,SSHAPE,LS_2x2,1971390,60,20,2716,2716
G01,SSHAPE,LS_1x0,387736,60,20,2282,2282
G01,SSHAPE,LS_1x1,573590,60,20,2282,2282
G01,SSHAPE,LS_1x2,1325993,60,20,2282,2282
G01,SSHAPE,LS_2x2,668377,60,20,2282,2282
G02,SSHAPE,LS_1x0,3314554,60,20,2744,2636
G02,SSHAPE,LS_1x1,822581,60,20,2744,2744
G02,SSHAPE,LS_1x2,2766257,60,20,2744,2632
G02,SSHAPE,LS_2x2,2413092,60,20,2744,2744
G03,SSHAPE,LS_1x0,885504,60,20,2382,2382
G03,SSHAPE,LS_1x1,1048848,60,20,2382,2322
G03,SSHAPE,LS_1x2,1065619,60,20,2382,2364
G03,SSHAPE,LS_2x2,1425022,60,20,2382,2248
G01,SSHAPE,LS_1x0,1713005,60,20,2254,2152
G01,SSHAPE,LS_1x1,793636,60,20,2254,2164
G01,SSHAPE,LS_1x2,1876799,60,20,2254,2152
G01,SSHAPE,LS_2x2,2601411,60,20,2254,2112
G02,SSHAPE,LS_1x0,4576545,60,20,2624,2624
G02,SSHAPE,LS_1x1,896631,60,20,2624,2624
G02,SSHAPE,LS_1x2,2789536,60,20,2624,2496
G02,SSHAPE,LS_2x2,2534407,60,20,2624,2512
G03,SSHAPE,LS_1x0,1710488,60,20,2156,2156
G03,SSHAPE,LS_1x1,997749,60,20,2156,2156
G03,SSHAPE,LS_1x2,2295636,60,20,2156,2072
G03,SSHAPE,LS_2x2,2874311,60,20,2156,2156
G01,SSHAPE,LS_1x0,391203,60,20,2384,2384
G01,SSHAPE,LS_1x1,481801,60,20,2384,2372
G01,SSHAPE,LS_1x2,839053,60,20,2384,2310
G01,SSHAPE,LS_2x2,919807,60,20,2384,2384
G02,SSHAPE,LS_1x0,2582265,60,20,2712,2712
G02,SSHAPE,LS_1x1,909722,60,20,2712,2628
G02,SSHAPE,LS_1x2,2965152,60,20,2712,2648
G02,SSHAPE,LS_2x2,2635587,60,20,2712,2712
G03,SSHAPE,LS_1x0,1791701,60,20,2470,2470
G03,SSHAPE,LS_1x1,1067429,60,20,2470,2470
G03,SSHAPE,LS_1x2,1917201,60,20,2470,2470
G03,SSHAPE,LS_2x2,1913443,60,20,2470,2450
G01,SSHAPE,LS_1x0,395503,60,20,2420,2420
G01,SSHAPE,LS_1x1,555781,60,20,2420,2420
G01,SSHAPE,LS_1x2,904075,60,20,2420,2380
G01,SSHAPE,LS_2x2,1252373,60,20,2420,2420
G02,SSHAPE,LS_1x0,2218069,60,20,2652,2648
G02,SSHAPE,LS_1x1,480847,60,20,2652,2652
G02,SSHAPE,LS_1x2,2421654,60,20,2652,2652
G02,SSHAPE,LS_2x2,1203325,60,20,2652,2598
G03,SSHAPE,LS_1x0,1785590,60,20,2498,2498
G03,SSHAPE,LS_1x1,1202417,60,20,2498,2452
G03,SSHAPE,LS_1x2,2273486,60,20,2498,2498
G03,SSHAPE,LS_2x2,1422095,60,20,2498,2498
G01,SSHAPE,LS_1x0,888729,60,20,2768,2768
